Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2024-05-04,191.36429343476797,186.50088216519177,182.38275411547306,179.2401060119943,175.06898456269627,169.18691299002293,164.01813922849573,163.11331776159523,167.40812615086662,173.64083922211108,176.73884503595815,173.9935370928394,167.02048036381498,159.7043494170803,154.34018369800643,149.94426586372663,144.41670704936084,138.19243623632735,135.33221284234907,140.46802144718444,154.24470643841747,171.66913031297085,185.23336436426422,190.21890043240182
2024-05-05,187.53766750338607,181.81373143193986,176.85603405395324,172.90327211452248,167.9597924597538,161.35112397933221,155.50913410026575,153.9916229082391,157.74085700665773,163.5010670766436,166.20489419564234,163.14822020486014,155.95028047478894,148.49855798539767,143.0900043207211,138.74189389984963,133.35439562685764,127.36155929794292,124.82233593656278,130.36599089144673,144.6337672602429,162.62808305725022,176.8357703754874,182.5323446666604
2024-05-06,180.62308724108493,175.72481846781753,171.6387170835457,168.5952850772154,164.5903335739198,158.94060913712892,154.06904716370772,153.52446429826344,158.24019081906766,164.95166578964594,168.58297888503864,166.42179305849936,160.07954531728396,153.43642349363577,148.7826636546795,145.12947358586496,140.3716657420775,134.93869630765704,132.8857289505779,138.8390816314906,153.4379136793073,171.68343631957447,186.06215480389167,191.85013028727818
2024-05-07,189.95404470585186,184.99294640859432,180.77103234831944,177.52256680837914,173.24781270890418,167.268595628403,162.01348802897823,161.03742650608547,165.28026397173127,171.48428058976052,174.5806384341242,171.8642151330623,164.95371488233337,157.73655582524043,152.5100795583354,148.29238927211057,142.98490096841093,137.02330538997035,134.46856018170757,139.95227149307425,154.1183230128316,171.97203629586195,186.0033711070801,191.49115439255908
2024-05-08,189.3441214820114,184.18264750695988,179.8115249510438,176.46488729274796,172.14215465329406,166.16362132795084,160.95567231975517,160.07044121190745,164.44441070426944,170.81597894655096,174.11197586719462,171.62256391337618,164.96142066619683,158.01070136466495,153.06232607363722,149.12889697474344,144.10632915842538,138.42489149528896,136.1402760546687,141.87905426811793,156.2803768343581,174.34520029362434,188.55954814307626,194.1987942774477
2024-05-09,192.16875167817744,187.08744370119524,182.7579133622138,179.4131701819678,175.0521501956096,168.99530883372225,163.66983373463214,162.62928987571874,166.8121985373492,172.95957352100393,176.00139923262887,173.2314855570417,166.26759760869126,158.99635909725362,153.71447483752198,149.43957874764732,144.0727916414452,138.04968637194835,135.43127980727803,140.84941087958646,154.948362750658,172.7340130786774,186.69702126877348,192.1170415276252
2024-05-10,189.90374557098937,184.6785332576499,180.2472873853716,176.8452729603762,172.473057229137,166.45207074575677,161.20979700755603,160.29940340698795,164.65831526002484,171.0257564495439,174.32924131022781,171.8594525508136,165.23040307363948,158.32438006488255,153.43321642009434,149.56919527739123,144.62767127538692,139.03810533532604,136.85513159045752,142.70401477708631,157.22235514982273,175.40932386859814,189.74893667126395,195.51435355934797
2024-05-11,193.60898724849397,188.64829755909574,184.43262691057237,181.19217618691377,176.92299626791365,170.9426145615262,165.67528320147858,164.67166088389328,168.8674293961958,175.00086780253312,177.999368415348,175.15432899867875,168.08131879990475,160.6650166752619,155.20046637030887,150.70395485301088,145.07559758185394,138.7503278722309,135.7889094861693,140.8233313592728,154.49844224461043,171.82110901506636,185.28340734988197,190.1668334847401
2024-05-12,187.38332081074336,181.55693959644924,176.4966361013057,172.4411115021187,167.3947170853931,160.68298618942652,154.7377906981321,153.11693516147557,156.7626906548635,162.4192923387985,165.01938577713764,161.85885730425724,154.55694679044456,147.00114172206693,141.48839819513654,137.03599514693244,131.54410600531236,125.44678509578449,122.80298797570076,128.2419845332778,142.40502240998876,160.29452416819262,174.39732645341195,179.98894927362596
2024-05-13,177.9746784995869,172.97133906330092,168.78011426854246,165.6315106737524,161.52134397637445,155.7663653146041,150.7895146627545,150.13961324415257,154.74999591794924,161.35610632998134,164.88203873881605,162.61546068240312,156.16781375313002,149.41929036945703,144.66013118434017,140.90154856950548,136.0383595658942,130.5000249435111,128.34171295486183,134.18974614485123,148.6832884251341,166.82355560241763,181.0970575080439,186.77985987490325
2024-05-14,184.7786492148743,179.71247844988707,175.38554910377846,172.03213002750198,167.65248870588454,161.56845527866037,156.20860676595274,155.12788431697848,159.26614539342225,165.36567470492673,168.35763886632944,165.53692004211578,158.5222269591336,151.20098228684435,145.8705321419373,141.54898423001504,136.13775906075284,130.0725518802694,127.41432482920347,132.79468854580423,146.8575312029705,164.6081788289812,178.53659565753068,183.92161309467434
2024-05-15,181.67197092266167,176.40804871732817,171.93464339836268,168.4858928714289,164.06122167646367,157.980928518624,152.67140280095145,151.68478249767372,155.9575546897868,162.22812189832482,165.42331841246698,162.83331103041897,156.07178167311451,149.020889908777,143.97256012031394,139.93939879630892,134.8173253223939,129.03661285253924,126.65295772788181,132.29293563922892,146.59570153132552,164.56221618119065,178.6785073051535,184.21995300684446
2024-05-16,182.09237046317807,176.91378721083464,172.4872504341826,169.04577380737032,164.58829750529947,158.43528108411783,153.01391629256898,151.8777722040501,155.96537417983453,162.01774008719036,164.9648583818921,162.100542983749,155.04256302575743,147.6775462202585,142.30220136837914,137.9341663582183,132.47456595686603,126.35897695332349,123.64842013536051,128.97473833688966,142.98221860411857,160.6767424618183,174.54897316423217,179.87856874855328
2024-05-17,177.57520474308652,172.26028480062917,167.73969549429282,164.24870558641985,159.78788606096668,153.6786711906357,148.34854817010847,147.35068807191078,151.62251987084167,157.90327108899928,161.12045967965432,158.5647719504207,151.850224381552,144.85910771632888,139.8832583866051,135.93496304559554,130.90957982613745,125.23657312084887,122.97058051476415,128.73687017257117,143.17304575585618,161.27828180918095,175.53659743272405,181.2211559679148
2024-05-18,179.23537344743013,174.194712986137,169.8995202743768,166.5799994444196,162.23220460066915,156.17366635222967,150.8286400102174,149.74778742463224,153.86679351229876,159.9239404428791,162.84662360996435,159.92624383425246,152.77837339523077,145.28769415617313,139.74925284530525,135.17933938749405,129.4780721733456,123.08038742490149,120.04705178539007,125.0100570455438,138.61425478819973,155.86651468896324,169.25891520734777,174.07295532765022
2024-05-19,171.22057116672127,165.32583569223573,160.1976978338422,156.07486141487004,150.96168033939583,144.18369053681232,138.17276645485694,136.48671518022587,140.06781029739204,145.6602894485639,148.19680065153463,144.97323266687957,137.60882776318948,129.99107579690727,124.41693520645299,119.9036872426617,114.35150761896229,108.19445291789248,105.49148092522563,110.8718637286839,124.97685114074869,142.80886786565026,156.85475266184073,162.39002762115047
2024-05-20,160.31998066886806,155.26143876244026,151.01558720131663,147.81293450994397,143.6492983229275,137.8414316852714,132.81227644860263,132.1106556830528,136.6699060656789,143.225473029107,146.70145258927838,144.38551401089885,137.88910058288997,131.09240638984855,126.2856737203603,122.48011655132058,117.57055349807622,111.98644687450302,109.78296644609367,115.58643623987975,130.03602161862798,148.1329398095909,162.3637020329424,168.00437537996086
2024-05-21,165.96164768933022,160.85457317875233,156.48735463644428,153.09426214634578,148.67556439499373,142.55309269222718,137.15542519687722,136.03750416525475,140.13918813472745,146.20276285831113,149.1593959634695,146.30397059501175,139.25519642771607,131.90049704863728,126.53721945904326,122.18347221758218,116.74067665481353,110.644528806127,107.95599156919813,113.30667630729957,127.34047188614419,145.06270499514218,158.96334049585914,164.32121039292076
2024-05-22,162.0450550312327,156.75525451952316,152.25660627756952,148.78324867880934,144.33460669890314,138.2309794462957,132.89875669517787,131.89007675864258,136.14142702437945,142.39121028742372,145.56626107931788,142.95674640776895,136.17634837131567,129.10722668326218,124.04130583936438,119.99119240884698,114.85280582558806,109.056419259689,106.65772903607436,112.28331079707849,126.5723194066036,144.52571552903086,158.62952673515787,164.15913095160377
2024-05-23,162.0203451457839,156.8311966126669,152.39473226292174,148.9439654649858,144.47783605524918,138.31680322032346,132.888058307136,131.7451699546493,135.82666305856836,141.87355498804828,144.81583366920503,141.9473124602527,134.88575990071203,127.51780307803261,122.14015013614954,117.77043827471962,112.30979154061663,106.19378597126095,103.48344157068144,108.81060035841539,122.81954853426623,140.51616674535074,154.3911173370336,159.72405740633118
2024-05-24,157.4246615103032,152.11433229885688,147.59895531186763,144.11379824694149,139.65943099238814,133.55728669437653,128.23485139065613,127.24529496546629,131.52604517457996,137.81632829187168,141.04366098983203,138.49872826614094,131.7955452607388,124.8164013451829,119.85313155101437,115.91802109996168,110.90642666364613,105.24781114357103,102.99681060343053,108.77869165730971,123.23105638630739,141.35307772468227,155.62877313307698,161.33130428393366
2024-05-25,159.36408551176973,154.34257820373264,150.06712629376216,146.7679321284667,142.44104799771299,136.40400266718905,131.081049576449,130.0228486745383,134.16508294936514,140.24603261326004,143.19309107416873,140.29765713900815,133.1753010454044,125.71070258729468,120.19890639508716,115.65620026858991,109.98270044580423,103.61334096901209,100.60888627306836,105.60132591511399,119.23550921608957,136.51830356294224,149.94178509993955,154.78745046939395
2024-05-26,151.9672334200298,146.10520452366836,141.0103102898758,136.92125209405629,131.8423813675565,125.0992315396773,119.12367453427942,117.47351488736048,121.09102360757065,126.72043573614764,129.294396664284,126.10879250169843,118.78286284086,111.20409483740166,105.66944420440913,101.19618944316196,95.68450349316518,89.56844013866456,86.90695434384911,92.32931535063025,106.4767701020821,124.35174040954689,138.4410621157258,144.0202543729098
2024-05-27,141.99460214435652,136.98092940251942,132.78041843926138,129.62357474870316,125.50621291302956,119.7450829032493,114.7631234732072,114.1091545756704,118.71650974739822,125.32063125929932,128.8456119452505,126.57911786537498,120.13258908407269,113.38621644062735,108.63023895648055,104.87586732303814,100.01791684844218,94.48584651959189,92.33482275548542,98.19116621670915,112.69403888009325,130.84465456749726,145.12952107516264,150.8247020507045
2024-05-28,148.8368818709808,143.78511127307212,139.47358954627532,136.13658325716887,131.77435755716027,125.70874020338461,120.36830578379573,119.30799296680928,123.46765668450587,129.5895790678731,132.60492410487026,129.8085712849816,122.81922661068266,115.52430998061776,110.22116469187532,105.92789558207693,100.54592024673227,94.51093096928295,91.88388688116873,97.29639556402586,111.39234208695652,129.17704932834468,143.14047832423256,148.56145723963644
2024-05-29,146.3487225656613,141.12265054400055,136.68803471230478,133.27900955051126,128.894996126295,122.85628962746301,117.58927589481496,116.64608929576337,120.9632132595163,127.27904661090258,130.52041989917302,127.97749613805647,121.2639534208287,114.26194744384472,109.26339867555888,105.28090964621825,100.21039574070164,94.4821260695564,92.15179288800199,97.84596775851887,112.20380145558755,130.2262505446048,144.39933848802795,149.99843909511682
2024-05-30,147.9293652069769,142.81013998386757,138.44380619270166,135.06337305071594,130.66777623457378,124.5774707635945,119.21964380993018,118.14785982997864,122.30063953054808,128.41899608446312,131.43291321501425,128.6362000710787,121.64662097682645,114.35079879797908,109.04543745161678,104.74816990425133,99.36011596481902,93.31684742753549,90.67938004851536,96.07955159431384,110.16164400782608,127.93153367478749,141.87987867523807,147.28633183729428
2024-05-31,145.06056344536586,139.82397187382043,135.38243838321185,131.97122638977908,127.59090149739119,121.56289256544372,116.31468134276949,115.3994334229586,119.75457226907824,126.1193198610884,129.42118857615895,126.95085911596998,120.32234232253809,113.41792327041142,108.52943269316307,104.66915151425187,99.73243210663387,94.14873307478189,91.97268618500655,97.82955375433791,112.35693357004058,130.553994270771,144.90474902455105,150.68235521312388
2024-06-01,148.79022288162318,143.84380913021053,139.64345360813007,136.41935437977872,132.16755945578947,126.20559332537641,120.95770515507613,119.97455062433023,124.19180845516172,130.34775459760974,133.36977820207534,130.54927382168802,123.50180744526394,116.11205462247719,110.67505574457849,106.20709437755553,100.60828253080462,94.31355002398243,91.3836570750333,96.45058903034351,110.15919100532864,127.51632619211004,141.01406654076382,145.9339045106672
2024-06-02,143.18776967343223,137.39972843156465,132.37872313274067,128.36345099828878,123.35825931370778,116.68867737052351,110.78657296354096,109.2097465081903,112.90046490194985,118.60295908309404,121.24987035024066,118.1370807293395,110.88382573928666,103.37758847194911,97.91532058678618,93.51429654198482,88.07468524436416,82.030536456548,79.44080113201119,84.93474451305006,99.15360955461657,117.09981409181609,131.26019000235218,136.91025248628844
2024-06-03,134.95528256635998,130.0121002872594,125.88188402553055,122.79513537285744,118.74766502222184,113.05621906834796,108.14373240248034,107.55902112835295,112.23541494748761,118.90835230974363,122.50192224196178,120.30378701172026,113.92538290596721,107.24689699972167,102.55856456741962,98.871592567188,94.08079258999456,88.61561991978367,86.53123729015903,92.4539616912565,107.02295144573867,125.23941673748683,139.58986174139548,145.35034650043977
2024-06-04,143.42755180380342,138.44052481744492,134.19346127743037,130.9206242140316,126.62227526009755,120.62023867176508,115.34308555447171,114.34575111156103,118.56808682858048,124.75237140855819,127.82976542998087,125.09514499170564,118.16721272446452,110.93338517462547,105.69100230572401,101.45816564175932,96.13628948411146,90.16106284233697,87.593441592216,93.06503008240739,107.21971016768828,125.06280153179448,139.0842620408791,144.5629167048697
2024-06-05,142.4074988847517,137.2383817117719,132.86035563494045,129.50755206655643,125.17938902821162,119.19615868328887,113.98424387045033,113.09577597620822,117.46723547146235,123.83701824493048,127.13195193216289,124.64219665568936,117.98142764024365,111.03179773688414,106.0852245910404,102.15430793358951,97.13496037310891,91.45744826739093,89.17746114202768,94.92156785400358,109.32891649591878,127.40046097492755,141.62222211961296,147.269571129449
2024-06-06,145.24831826020488,140.17648411077684,135.8571089120556,132.52319936865197,128.17368867078866,122.12902937539954,116.81640621753887,115.78938124162383,119.98647276761838,126.14869160721244,129.20601914739333,126.45226222712594,119.50518288586709,112.25140173089312,106.98762044534479,102.73146979001636,97.38406739281947,91.38098289317095,88.78322991939686,94.22264413618635,108.34350541120122,126.15168808143541,140.13784820537612,145.58163661576825
2024-06-07,143.39272162905,138.19249967842762,133.78685011040855,130.41103445411852,126.06561645382975,120.07202313686973,114.85773444687975,113.97591420014056,118.36398410994805,124.76116443419221,128.09496585532435,125.65606740875725,119.05847829772455,112.18448198601493,107.32590762440263,103.49503458196344,98.58721370511465,93.0319020999711,90.88373006312558,96.76795847018201,111.32218369508561,129.5455729917647,143.92213817204794,149.72503529138038
2024-06-08,147.85767309471152,142.93550741260773,138.7588766530002,135.55797766764613,131.32885728348398,125.38903883530156,120.16277036348322,119.20070645079325,123.43852475152048,129.61450017712423,132.65602086815292,129.85448039767687,122.8254438032672,115.45358571263239,110.03394562428998,105.5828062410177,100.00027873814972,93.72129213039227,90.8066058607599,95.88820452962648,109.61093253591879,126.98165238469117,140.4924353687657,145.42477331922535
2024-06-09,142.69059520946766,136.91396687289281,131.90383011782714,127.89888165595681,122.9034682917119,116.24311886687029,110.34970075460505,108.78101397905816,112.47932507557162,118.18886465024505,120.84227369898592,117.73543397457945,110.48758075251129,102.98619691054883,97.52823392419594,93.13096609658578,87.69456220952162,81.65307193010793,79.06544614582228,84.56095006240429,98.78082662791459,116.72749370003862,130.88778320855803,136.53721043515918
2024-06-10,134.58105651357923,129.63614162916147,125.50364432801308,122.41406640139874,118.36321877076615,112.66784778886188,107.75088863413036,107.16115772710177,111.83198511452676,118.49880962232254,122.08572068052237,119.88038099025638,113.49422730108179,106.80744717912019,102.11027641971458,98.41392252999542,93.61319767940128,88.1375577591916,86.04216613896824,91.95334047298392,106.51023977925418,124.714074962066,139.05135094768514,144.79812855855286
2024-06-11,142.86108939161375,137.8592814494155,133.59690133228054,130.30821296388197,125.99347889817209,119.97452434075717,114.67992137460521,113.66460620883385,117.86843136247998,124.03367660016164,127.09150358974682,124.33678954722755,117.38823824821597,110.13326741138842,104.86921820054891,100.6141933668611,95.269608466643,89.27115379161147,86.67978652690915,92.12711235743842,106.25701450064787,124.07481403357443,138.07047023666843,143.52280956495304
2024-06-12,141.34056685046653,136.14411672102796,131.7382511499544,128.35710309969244,124.00009216860161,117.98751212175563,112.74574742743636,111.8269311266474,116.16754537095619,122.50598775522211,125.76908764736763,123.24700692736934,116.55342260312659,109.57048933409152,104.59012659933985,100.62493598853096,95.57083199400606,89.85808288230334,87.54238011242865,93.25029449946517,107.62097611848122,125.65538088406505,139.8395316556178,145.4488016885452
2024-06-13,143.38900331797947,138.27815924634655,133.91931183183377,130.54546992986792,126.15556890526689,120.07006351301975,114.71614070839576,113.64736478106764,117.80225631803222,123.92182842042608,126.9360647896769,124.13877459877037,117.14772224563856,109.84953071776573,104.5409041006566,100.23947557963942,94.84636522879265,88.79714515582505,86.15283147868793,91.54526237317069,105.61872023923559,123.37908196775243,137.3170061914747,142.71214633883957
2024-06-14,140.4741733423123,135.2244862718662,130.76896713111745,127.34288012642925,122.94679169954313,116.90213159508927,111.63638249380617,110.70271096871201,115.0385415093406,121.38309716870585,124.663891444224,122.1716062045592,115.52025350539643,108.59211968144032,103.67903677308078,99.79328705649115,94.8302243044931,89.2193085669937,87.01517310190545,92.84308176430332,107.34063392467993,125.5069998498598,139.826194385645,145.57137663272576
2024-06-15,143.64595840166098,138.66539860447966,134.4300387461876,131.17007879321937,126.88156870224391,120.88203495374648,115.59572875006305,114.57330785063576,118.7504531022011,124.86544262385023,127.84566777855865,124.9825253767174,117.89158370759975,110.4575206655511,104.97537902924812,100.46144479607938,94.8158324498321,88.47347432740494,85.4951332069958,90.51279703810773,104.17131358155046,121.47754871707241,134.92357712506373,139.79089403675272
2024-06-16,136.99143183803446,131.14925978656655,126.07332312777216,122.00232202068143,116.94060673028343,110.2137095691609,104.25350139348356,102.61778571964197,106.2488325878799,111.89087611884491,114.47656083351445,111.3017720198384,103.985748498612,96.41597670286404,90.88941167251534,86.42333128473491,80.91790790462734,74.80719479166378,72.15014643402716,77.57603164736375,91.7260969977095,109.60276396879007,123.69286812461658,129.27192838887538
2024-06-17,127.24522954499241,122.22959543495591,118.02620826928137,114.86557351017363,110.74350575695033,104.9767550465871,99.98826024876028,99.32684148054233,103.92583249165459,110.52067581667906,114.03546459978283,111.75786526193468,105.29931827633402,98.54001493984565,93.77019478140494,90.00106904742493,85.12745364960534,79.57880822714738,77.41029990052532,83.2482500786935,97.73182153801856,115.86222894401797,130.12598098735043,135.79914225933865
2024-06-18,133.78839812540846,128.71280036125484,124.37654934202538,121.01391276795634,116.6251569716933,110.53211093934237,105.1633505352186,104.0738157513845,108.20336289074417,114.29427550264795,117.2777190397513,114.44857450411031,107.42554945687846,100.09606540244697,94.75746729005164,90.42786165597555,85.00866784088164,78.93557991970617,76.26955886035478,81.64221412873226,95.69743272190948,113.44053949473849,127.36149750408647,132.7391369786236
2024-06-19,130.48219652221573,125.21105453182959,120.7305067473064,117.27468989464234,112.84302733195179,106.7558165823834,101.43944586720627,100.44605197727164,104.71212081035182,110.97605370283611,114.16468375986844,111.56817659463267,104.80021294305504,97.74295118779796,92.68831452587321,88.64890825991331,83.52065058931824,77.73381348186861,75.34409209235602,80.97806092510324,95.27487373820037,113.23549012248913,127.34593660757626,132.8815901113042
2024-06-20,130.7482666246489,125.56399249848039,121.13181373185785,117.68474281319644,113.22171873259987,107.06319986249065,101.63637676667508,100.49481733531908,104.57704574684533,110.62407868622111,113.56590342740971,110.69633270858546,103.63313448312411,96.26293528269427,90.8824427296805,86.50929353468045,81.04461128761777,74.92397160019951,72.20839408612456,77.52972040438628,91.53223642800646,109.221822509428,123.08914073188649,128.41384796288764
2024-06-21,126.10561856210535,120.78585501525778,116.26044272899293,112.76464930127284,108.2990445526097,102.18506159394033,96.85018645953716,95.8475890632982,100.11469722219152,106.39073730362577,109.60322610592463,107.04284878504899,100.32362067034755,93.32783135584648,88.34731612783072,84.394360493273,79.36432144190204,73.68666222596322,71.41601929013082,77.17765966231593,91.60918587018597,109.70977132245883,123.96343399146403,129.64333608888958
2024-06-22,127.65289252040827,122.60756527745261,118.30769892789493,114.983496485323,110.63101093702784,104.56777177670452,99.21803320461962,98.13245596055188,102.24672385439447,108.29911795142645,111.2170325435526,108.29186735245892,101.13919356134272,93.64369194029751,88.1004081264529,83.52563095689887,77.81947773732726,71.41688360817173,68.37861413267672,73.33666002648718,86.9358717981649,104.18311805599052,117.57047619003194,122.37944412202589
2024-06-23,119.52195690882448,113.62208646007039,108.48878065278518,104.36074225879017,99.2423241353886,92.45906116771036,86.44282676430574,84.75142697385174,88.3271343484256,93.91418549945728,96.44522741970985,93.21614784633655,85.84618802943397,78.22283681058592,72.64305161571991,68.12411268896639,62.56619473951234,56.40335335005946,53.694545310319114,59.06904171576693,73.16809139042105,90.99411805453765,105.0339594859058,110.5631368006917
2024-06-24,108.48693695202762,103.42218592961545,99.17006806911985,95.96109093531399,91.79107120769896,85.97676098043884,80.94110115772884,80.23291386825674,84.78553485038807,91.33440860393316,94.80363021566099,92.4808680253108,85.97756440181831,79.17391251418233,74.36015374016476,70.54750115039093,65.63077245851932,60.03942908106721,57.82863989191972,63.62472802986204,78.06685797639493,96.15624607888844,110.37940268483678,116.0123940187545
2024-06-25,113.96190705458238,108.84699515223556,104.47186024659656,101.07077157294353,96.64399697453108,90.51336692321435,85.10745874437636,83.98121386637688,88.07449000359045,94.12957209141805,97.07762694444077,94.21353690068153,87.15601083285975,79.79247153133183,74.4202652062153,70.05749962944009,64.60559535183738,58.500247633438036,55.80241860159181,61.14371885623892,75.16803650286528,92.88069747955065,106.77166590021574,112.1197730255376
2024-06-26,109.83375846548773,104.53400159736864,100.02529911569435,96.54178867529056,92.08289453743741,85.96891510229024,80.62623944289986,79.60700517520439,83.84769899667852,90.08672301730793,93.2509110898961,90.63042954929088,83.83895982690865,76.75866097538417,71.68145683495588,67.61995332583034,62.47006923884777,56.662077107289875,54.25167262485084,59.86543080924584,74.14250590555922,92.0838579653465,106.17551395300228,111.69285119499415
2024-06-27,109.54168606494346,104.34004526974691,99.8909751389651,96.42748846495155,91.94852451570557,85.77454191535746,80.33273145373471,79.17666122029661,83.24485556692417,89.27833132606852,92.20707589297186,89.32490210104496,82.24957797277169,74.86773008319936,69.47606607164367,65.09222264014693,59.617323343058985,53.48694373227647,50.762103334145706,56.07464369487289,70.06885055057862,87.750604087694,101.61056619988926,106.92839353882701
2024-06-28,104.61376022268055,99.28806846950374,94.75720339326656,91.25643227315305,86.78632458540449,80.6683130710567,75.32988336939036,74.3242049732326,78.58870525335105,84.86261010566584,88.07343583155352,85.5118670647803,78.79191858715893,71.79587942044895,66.8155842528645,62.863317968659445,57.83443690979074,52.15840365584833,49.88985395359387,55.65405410868284,70.08860590051827,88.19268196869572,102.45029948596837,108.13461984386572
2024-06-29,106.1490571027008,101.10907238297239,96.81500935887834,93.49707012480727,89.15130672516014,83.09524768641195,77.75314621760687,76.67566204332027,80.79847793428146,86.85987389292772,89.78724312408401,86.8719842394093,79.72966728798482,72.2449718824177,66.71294247888568,62.149866710402705,56.455860655206735,50.06585820284663,47.04062364327946,52.01214639542329,65.62527564835591,82.88687866795856,96.28903147968991,101.11323061753748
2024-06-30,98.27140972859297,92.38763929016481,87.27086572475531,83.1597903271956,78.05876445611707,71.29332147645393,65.2953332527582,63.62260427063367,67.21740549582807,72.82397193233193,75.37494894373518,72.16622261740251,64.81703253196373,57.21486583658212,51.65667824380441,47.15974826374338,41.62424885106499,35.48423381169211,32.798658140866365,38.196791117340126,52.31987972864792,70.17034583833234,84.23502534809943,89.7894374774053
2024-07-01,87.73886726353099,82.7001387605575,78.4744343491372,75.29225961954297,71.14942925770711,65.36269334551469,60.35499075533893,59.67514156569926,64.25647944608538,70.83444680895289,74.3331366350285,72.04021514038749,65.56712255178869,58.794049878227554,54.01123631960883,50.22989275132838,45.344834674030906,39.785521273699246,37.607119177151134,43.43594925839365,57.911173717468074,76.0340066025349,90.29095594917817,95.95808564776846
2024-07-02,93.94208032553026,88.86199097914891,84.52201716269467,81.15642571688088,76.76548207335263,70.6710142771784,65.30159721159853,64.212169847722,68.34258742741099,74.43513239883615,77.42096907456748,74.5949772760609,67.57586334507184,60.25104752664447,54.91787347188509,50.59444637929036,45.18218421287365,39.116779632184645,36.45919215080454,41.84102974130819,55.90617786915432,73.65995981926555,87.59233703974188,92.9821381129789
2024-07-03,90.73809995810579,85.48059924974658,81.01442996725541,77.57372703828212,73.157911986119,67.08728046066135,61.788218773709744,60.812861768359554,65.09769335893117,71.38111286097471,74.58995132235684,72.01437226253292,65.26805428744568,58.2331536137158,53.20159123639469,49.185970219949965,44.08220649050435,38.32056970708527,35.9567526801016,41.617327534688044,55.941445614804294,73.9300640621232,88.06920692277134,93.63424859675933
2024-07-04,91.53100252303922,86.37749246625947,81.97676180545602,78.56182037561688,74.13160447963989,68.00656976951849,62.6139040559833,61.50717244282865,65.6248962893706,71.7080894293701,74.68673625309272,71.85464658329684,64.8295854248188,57.49817633112991,52.157123913681275,47.82406184121929,42.40011063009048,36.3208427892781,33.64727479754528,39.0112451489876,53.057036523281795,70.79052604658823,84.70237254750589,90.07222961142395
2024-07-05,87.80976828331575,82.53638770697512,78.05796991838965,74.6097791158112,70.19238169188935,64.12720730140174,58.84173849518828,57.8891416753778,62.206841120198916,68.53405963089341,71.79831041325018,69.29027500342295,62.62396508485489,55.68166657975104,50.755211075988214,46.85688035698617,41.882027663309714,36.2601124731633,34.045767431730695,39.864255743306344,54.353176086181676,72.51169799985463,86.82383555700704,92.56274705075631
2024-07-06,90.63184344388185,85.64658276058444,81.40730558041011,78.14421090494739,73.85334768718668,67.85224136505461,62.56514206090472,61.54270641513095,65.72061411739732,71.8371420911195,74.81968046608533,71.95962478157121,64.8725420181133,57.443108723213484,51.966366291830326,47.458599299879026,41.81992077255987,35.485261551082274,32.51538288141319,37.54227114338498,51.210772491799645,68.52775116392158,81.98528016128606,86.86485300010095
2024-07-07,84.0784003151183,78.24998957737661,73.18856420912205,69.13282251126101,64.0871128550503,57.3769656246057,51.43424971066116,49.81676663199377,53.46678439448779,59.12853505082036,61.73466101922182,58.58104545039332,51.28692499477691,43.73978387959146,38.23657490627147,33.79457368075445,28.313950262629007,22.22875557170329,19.597941725772586,25.05077513597554,39.22849993129552,57.13353512623351,71.25271378341037,76.86155229310296
2024-07-08,74.86533287373261,69.88087677032671,65.70936356554323,62.58129606193948,58.492486168628275,52.75968120160802,47.805817278983994,47.17971173566339,51.81469550942606,58.44620829273309,61.99834035807764,59.75875522532195,53.33889043712105,46.618934331204215,41.88912344793806,38.16066601645642,33.32837490384179,27.821706675975307,25.695825351077474,31.577049210358098,46.104537873018984,64.27950282023477,78.58844953466216,84.30743936768953
2024-07-09,82.34315442210273,77.31464318290583,73.02610270929263,69.71179736004835,65.37199010043044,59.328506522826814,54.00991907494789,52.971164305955014,57.152095051627526,63.2949913697837,66.3310151981339,63.555043999113266,56.585781771496045,49.310646433686784,44.02697932593192,39.752883352641916,34.389774200247146,28.37334226759613,25.764544823835962,31.194987614847008,45.30855389608719,63.11056475974574,77.09097947870225,82.528624477679
2024-07-10,80.3322345359624,75.12218420564567,70.70326536213875,67.30961084682073,62.94064011497538,56.916646767215155,51.664015083246724,50.734877894578716,55.06571712132546,61.3949301038289,64.64934593480139,62.11912619592239,55.4179475757535,48.42796439287869,43.4410957624215,39.469942890700594,34.41041986382898,28.69279452085202,26.37275787258693,32.07688026424971,46.44431128008908,64.47600632222708,78.65798771813611,84.26562816892383
2024-07-11,82.20473943579519,77.09334362614966,72.7344824826195,69.36116422448829,64.97232356017247,58.88841456851688,53.53662350776409,52.470513950936734,56.62860574787591,62.75191124450873,65.77041336437729,62.9779204859432,55.992196191044584,48.69986263215513,43.397623041899536,39.10310973141473,33.717441882992105,27.676190692454583,25.040371348650524,30.441821077720874,44.524821313851874,62.295247960268355,76.24375864559711,81.65000577753104
